Year,total_precip,avg_precip,min_precip,max_precip,std_precip,avg_month_precip,Annual_Variation
2043,4175.0,22.25293149796069,4,1245,414.7396682549698,22.25293149796069,29.1769801980198
2044,2894.0,15.298103216536893,4,799,223.80179271900934,15.298103216536893,-30.682634730538926
2045,3697.0,19.975006952169075,0,1166,340.0618816235265,19.975006952169075,27.747062888735318
2046,4207.0,22.529506164256578,8,1301,417.69768500747773,22.529506164256578,13.7949688936976
2047,3919.0,20.7681973025584,5,1525,417.78582123408927,20.7681973025584,-6.845733301640122
2048,3361.0,17.980701937337784,0,725,255.32669209655637,17.980701937337784,-14.238326103597853
2049,4606.0,25.277976687059695,8,2192,625.9498721337375,25.277976687059695,37.04254686105326
2050,3177.0,16.716936642565816,0,1043,306.659753709962,16.716936642565816,-31.024750325662175
2051,3631.0,19.411099137931036,0,954,324.58937929561887,19.411099137931036,14.290210890777466
2052,1582.0,8.446219178717094,0,414,147.01566603803167,8.446219178717094,-56.43073533461857
2053,3028.0,16.396238876529477,0,843,285.948607376581,16.396238876529477,91.40328697850822
2054,3980.0,21.094451010381906,5,1261,381.7213008402223,21.094451010381906,31.43989431968295
2055,2180.0,11.581641638857988,0,469,155.05971479244747,11.581641638857988,-45.226130653266324
2056,3490.0,18.830772617723397,0,1038,335.2548103738228,18.830772617723397,60.09174311926606
2057,4196.0,22.26435622914349,10,1212,355.589992019239,22.26435622914349,20.22922636103153
2058,3307.0,17.554029940674823,0,1507,416.6916144046476,17.554029940674823,-21.18684461391802
2059,2757.0,14.658295096403412,4,756,225.66029376436205,14.658295096403412,-16.631387964922894
2060,2884.0,15.34012328513163,0,968,296.7788688058787,15.34012328513163,4.60645629307217
2061,2501.0,13.230087829069335,16,696,205.31193931245798,13.230087829069335,-13.280166435506246
2062,1644.0,8.693293474230627,0,530,159.5151745417686,8.693293474230627,-34.266293482606955
2063,3219.0,17.124020902855026,0,1331,414.4709936116816,17.124020902855026,95.8029197080292
2064,2778.0,14.673613042269189,3,851,280.3110285509165,14.673613042269189,-13.699906803355077
2065,3775.0,20.138081664812756,0,1767,510.28200016948443,20.138081664812756,35.889128869690424
2066,2642.0,13.967614479050797,7,1134,333.28361750462574,13.967614479050797,-30.01324503311258
2067,3046.0,16.341044447534294,0,1480,443.5968344286866,16.341044447534294,15.291445874337617
2068,2636.0,13.956630051909528,1,597,202.17918845030573,13.956630051909528,-13.460275771503616
2069,2388.0,12.821242352614016,0,585,193.1909088770154,12.821242352614016,-9.408194233687405
2070,3494.0,18.612880051909528,3,685,250.23364839261484,18.612880051909528,46.31490787269681
2071,4669.0,24.6829405357805,0,1670,506.0509241951722,24.6829405357805,33.629078420148815
2072,1760.0,9.418943502039303,6,471,155.23432922423112,9.418943502039303,-62.304562004711926
2073,3899.0,20.665670189099,4,1094,408.13087436024813,20.665670189099,121.5340909090909
2074,3223.0,17.279546718576196,8,1312,399.6522257102436,17.279546718576196,-17.337778917671198
2075,3807.0,20.778150491286617,0,1385,407.2564804998085,20.778150491286617,18.11976419484951
2076,2103.0,11.196850667408233,5,478,161.96471276737466,11.196850667408233,-44.759653270291565
2077,3211.0,17.227474972191327,12,755,268.50984689353174,17.227474972191327,52.68663813599619
2078,4128.0,21.724468159065623,0,1611,505.48212808978894,21.724468159065623,28.558081594518846
2079,1326.0,7.1191659714497595,0,586,159.93436153622523,7.1191659714497595,-67.87790697674419
2080,3310.0,17.861640248424177,1,1027,362.05143615823766,17.861640248424177,149.62292609351434
2081,5087.0,26.87859774749722,0,1327,461.3713665571238,26.87859774749722,53.685800604229605
2082,1835.0,9.703055478309233,0,512,188.1466827834715,9.703055478309233,-63.927658737959504
2083,4802.0,26.11418358361142,7,1888,534.9205265242396,26.11418358361142,161.6893732970027
2084,2581.0,13.749965239154614,0,524,204.2001951442988,13.749965239154614,-46.25156184922948
2085,2712.0,14.468489293659621,3,534,198.91478303306397,14.468489293659621,5.075552111584658
2086,2234.0,12.063734010011123,0,630,208.7642573610606,12.063734010011123,-17.62536873156342
2087,1807.0,9.528162078235075,0,519,176.46140877789338,9.528162078235075,-19.113697403760078
2088,2827.0,15.278445958472377,0,741,253.0858490111547,15.278445958472377,56.447149972329825
2089,4604.0,24.706160780496848,4,1155,474.67239101076734,24.706160780496848,62.85815351963211
2090,2939.0,15.834712180200222,0,781,274.38939097346287,15.834712180200222,-36.164205039096444
2091,3072.0,16.752352150537636,5,1131,329.4825143656751,16.752352150537636,4.5253487580809715
2092,4637.0,24.73206919725621,0,1177,416.64841475175626,24.73206919725621,50.94401041666667
2093,2912.0,15.492561179087874,4,1180,345.6946454297317,15.492561179087874,-37.200776364028464
2094,3403.0,18.01687639043382,0,1565,436.6826304044732,18.01687639043382,16.86126373626373
2095,3098.0,16.36841861327401,0,937,337.4807289672144,16.36841861327401,-8.96267998824567
2096,1924.0,10.291023591027066,0,473,185.1320576990349,10.291023591027066,-37.895416397675916
2097,1712.0,9.222405682239526,0,458,137.6829911812133,9.222405682239526,-11.018711018711013
2098,1739.0,9.28846866889136,0,472,164.97848803753632,9.28846866889136,1.5771028037383283
2099,3872.0,20.48639692250649,4,1407,432.09812297531204,20.48639692250649,122.65669925244391
2100,4101.0,21.799221357063402,0,1144,409.3449589949111,21.799221357063402,5.914256198347112
2006,5261.0,27.773816972562106,15,1698,569.486125353109,27.773816972562106,
2007,3666.0,19.912698136818687,11,1331,372.2629813354093,19.912698136818687,-30.317430146360003
2008,2956.0,16.017490498702262,0,1059,389.71325900259575,16.017490498702262,-19.36715766503001
2009,2698.0,14.200147154245457,8,966,273.1868602368361,14.200147154245457,-8.72801082543978
2010,2168.0,11.473332638116426,0,583,174.92924976756296,11.473332638116426,-19.644180874722018
2011,2758.0,14.57563959955506,12,930,268.1884796296452,14.57563959955506,27.214022140221395
2012,3078.0,16.404065860215052,4,838,235.83680798382596,16.404065860215052,11.602610587382166
2013,3228.0,17.298705737856878,0,1011,319.3160304036226,17.298705737856878,4.873294346978563
2014,3541.0,18.863384084167595,0,728,272.9820035138292,18.863384084167595,9.696406443618333
2015,3456.0,18.304070494994438,11,1098,297.48460617163187,18.304070494994438,-2.4004518497599547
2016,5282.0,27.93609797923619,7,1445,436.03791189076736,27.93609797923619,52.83564814814814
2017,4118.0,21.676231692621432,9,994,362.90264993980594,21.676231692621432,-22.037107156380152
2018,3143.0,16.566091954022987,7,828,266.16551867838433,16.566091954022987,-23.6765420106848
2019,5993.0,32.209463060808304,0,1928,656.117292498187,32.209463060808304,90.67769646834233
2020,4512.0,24.011586948461254,10,1509,460.34848459914286,24.011586948461254,-24.712164191556816
2021,2866.0,15.116697951427511,5,638,224.55484583477326,15.116697951427511,-36.48049645390071
2022,5038.0,27.398788005190955,0,2057,597.0155827619627,27.398788005190955,75.7850662944871
2023,1949.0,10.518556497960697,5,590,184.31221452807307,10.518556497960697,-61.31401349741961
2024,2843.0,15.25962296069707,0,684,268.99322679317794,15.25962296069707,45.86967675731144
2025,3217.0,16.99381256952169,0,1162,332.53365060979735,16.99381256952169,13.155117833274698
2026,3466.0,18.51442575083426,0,590,241.32657365386672,18.51442575083426,7.740130556419023
2027,5112.0,27.361721357063402,1,1092,424.8610468034333,27.361721357063402,47.48990190421234
2028,2332.0,12.405931358917316,9,541,168.59328862590283,12.405931358917316,-54.38184663536776
2029,2306.0,12.210158277715982,2,647,192.63759348642836,12.210158277715982,-1.1149228130360234
2030,3734.0,19.99723071931776,0,800,264.97609955113563,19.99723071931776,61.9254119687771
2031,4080.0,21.496859936967,0,863,324.6774623306252,21.496859936967,9.266202463845751
2032,3704.0,19.59392959770115,0,1184,349.5010296078821,19.59392959770115,-9.215686274509805
2033,3583.0,19.41732132925473,5,1029,322.45660971906767,19.41732132925473,-3.2667386609071314
2034,2389.0,12.848575964034112,2,482,169.883092600515,12.848575964034112,-33.32403014233882
2035,1974.0,10.486437476826103,1,402,161.36379001273096,10.486437476826103,-17.371285056509002
2036,3669.0,19.38851617538005,10,733,257.2388790775821,19.38851617538005,85.8662613981763
2037,4490.0,23.75416550797182,0,1036,393.3940502700553,23.75416550797182,22.376669392204953
2038,2607.0,13.820842602892101,5,583,224.84221740427824,13.820842602892101,-41.93763919821827
2039,3988.0,21.06715795328142,0,1439,409.26860113962795,21.06715795328142,52.972765630993464
2040,3590.0,19.581021737115314,0,1282,357.3129092987198,19.581021737115314,-9.979939819458373
2041,2848.0,15.144761540600669,0,733,259.52590808953346,15.144761540600669,-20.668523676880223
2042,2793.0,14.70293960882462,5,730,255.7229057895568,14.70293960882462,-1.9311797752809001
2043,3608.0,19.196248146088248,18,1188,351.0983631492187,19.196248146088248,29.180093089867533
2044,3117.0,16.49223674453096,3,770,223.83846651303946,16.49223674453096,-13.608647450110867
2045,3650.0,19.760856970708193,0,1250,364.9420460425148,19.760856970708193,17.099775425088225
2046,3828.0,20.457493279569892,0,1353,403.03169286613866,20.457493279569892,4.876712328767119
2047,3427.0,18.17391430292918,0,1313,362.6925716294056,18.17391430292918,-10.475444096133746
2048,3153.0,16.879263997033743,0,655,238.01608998323852,16.879263997033743,-7.995331193463673
2049,4050.0,22.21162982017056,3,1888,534.0150661817426,22.21162982017056,28.449096098953387
2050,2602.0,13.673288607712273,1,823,245.57273809804235,13.673288607712273,-35.75308641975309
2051,3268.0,17.54641152206155,0,879,297.6844984309069,17.54641152206155,25.59569561875481
2052,1759.0,9.398197070819428,5,457,170.29570983403775,9.398197070819428,-46.1750305997552
2053,2897.0,15.65987092139414,0,834,250.46881799513244,15.65987092139414,64.69584991472428
2054,3713.0,19.699469317760478,0,1076,341.29338441057456,19.699469317760478,28.167069382119436
2055,2337.0,12.379130747126437,0,478,177.8196865059966,12.379130747126437,-37.05898195529221
2056,3879.0,20.963205645161292,0,1276,430.34703226793397,20.963205645161292,65.98202824133506
2057,3829.0,20.29736165183537,4,842,282.3593642967426,20.29736165183537,-1.2889920082495454
2058,3057.0,16.24455992769744,2,1402,385.0209262317617,16.24455992769744,-20.16192217289109
2059,2294.0,12.19340934371524,4,575,176.70974317601545,12.19340934371524,-24.9591102387962
2060,3021.0,15.98363922877271,0,936,307.29852971278007,15.98363922877271,31.69136878814298
2061,2308.0,12.28394975899147,7,591,173.34428869807746,12.28394975899147,-23.6014564713671
2062,1818.0,9.654535131627735,0,523,154.66650339594307,9.654535131627735,-21.230502599653377
2063,3171.0,16.810825685947346,0,1501,429.3352419729831,16.810825685947346,74.42244224422443
2064,2295.0,12.086960048201703,0,741,261.5006083775297,12.086960048201703,-27.625354777672662
2065,3661.0,19.668700176121614,0,1612,500.32016264739434,19.668700176121614,59.52069716775598
2066,2859.0,15.165415276232851,0,1233,344.1485210566138,15.165415276232851,-21.90658290084676
2067,2411.0,13.055791156840934,0,915,324.0618510922465,13.055791156840934,-15.66981462049668
2068,2565.0,13.533694846125323,0,635,212.78376775069526,13.533694846125323,6.387391124014941
2069,2530.0,13.586328559510568,0,584,199.17412817264528,13.586328559510568,-1.3645224171540016
2070,3274.0,17.365910038932146,0,784,267.83299862323753,17.365910038932146,29.407114624505937
2071,4502.0,23.857474740452357,0,1646,480.3689554221144,23.857474740452357,37.5076359193647
2072,1479.0,7.866199712643678,5,417,126.01596219238549,7.866199712643678,-67.14793425144381
2073,3990.0,21.166962133852426,0,1109,394.71428101395526,21.166962133852426,169.77687626774846
2074,2759.0,14.840569382647383,0,1068,340.7156794783948,14.840569382647383,-30.852130325814542
2075,2950.0,16.004194475342974,0,894,270.64496479649677,16.004194475342974,6.9227981152591545
2076,2038.0,10.837446700037079,0,407,156.74926900414349,10.837446700037079,-30.91525423728814
2077,2886.0,15.487271737115314,0,615,236.13382184300033,15.487271737115314,41.60942100098135
2078,3825.0,20.08415021319985,0,1434,466.68796758745464,20.08415021319985,32.53638253638253
2079,1660.0,8.877340563589174,5,648,181.18013805117388,8.877340563589174,-56.60130718954248
2080,3093.0,16.602845754542084,0,842,313.28904022846496,16.602845754542084,86.32530120481927
2081,4706.0,24.854769187986648,0,1225,426.310563990264,24.854769187986648,52.15001616553507
2082,1817.0,9.57183908045977,0,787,224.5781736068892,9.57183908045977,-61.389715257118574
2083,4592.0,25.036325083426025,0,1915,537.1301405421109,25.036325083426025,152.7242707760044
2084,2547.0,13.569127734519837,0,674,232.83124009384213,13.569127734519837,-44.53397212543554
2085,2341.0,12.429128429736744,5,574,191.74720969089074,12.429128429736744,-8.087946603847662
2086,2191.0,11.8632334538376,0,691,227.31574289893996,11.8632334538376,-6.407518154634772
2087,2160.0,11.408387791991103,0,673,205.38566826162125,11.408387791991103,-1.4148790506617992
2088,2591.0,13.997896968854283,0,708,229.30506014054862,13.997896968854283,19.953703703703706
2089,4355.0,23.3993267982944,0,1043,415.9542060313268,23.3993267982944,68.081821690467
2090,2554.0,13.753226965146458,0,788,269.2288088506717,13.753226965146458,-41.35476463834673
2091,2781.0,15.143017704857249,0,1021,285.36328520931795,15.143017704857249,8.888018794048547
2092,4482.0,23.912825593251757,0,1011,406.4141416651918,23.912825593251757,61.165048543689316
2093,2735.0,14.527576937337782,0,1152,332.4584617480487,14.527576937337782,-38.97813476126729
2094,3569.0,18.876506303299966,0,1744,487.9071182721216,18.876506303299966,30.493601462522847
2095,2979.0,15.732387838338894,0,851,319.23833359476686,15.732387838338894,-16.531241244045948
2096,2118.0,11.32303253615128,0,571,213.15146130051616,11.32303253615128,-28.902316213494462
2097,1792.0,9.566960975157583,0,407,141.63996183238257,9.566960975157583,-15.391879131255903
2098,1758.0,9.388162773451983,0,386,149.47453416430628,9.388162773451983,-1.8973214285714302
2099,3517.0,18.632479375231735,0,1222,386.5376515432954,18.632479375231735,100.05688282138796
2100,3799.0,20.176816833518725,0,1020,374.6359343860828,20.176816833518725,8.018197327267561
2006,4660.0,24.529257044864664,4,1615,511.6878191264907,24.529257044864664,
2007,2925.0,15.95727892102336,0,1207,329.5694505370192,15.95727892102336,-37.231759656652365
2008,2857.0,15.529569892473118,0,1102,381.0789606399496,15.529569892473118,-2.324786324786321
2009,2617.0,13.786018029291805,0,874,263.1029726978094,13.786018029291805,-8.400420021001054
2010,2298.0,12.1182274286244,0,550,188.37269634231157,12.1182274286244,-12.189529996178827
2011,2294.0,12.100557332220987,0,980,278.52201915021936,12.100557332220987,-0.17406440382942145
2012,2680.0,14.315779106414533,4,612,195.66034267824867,14.315779106414533,16.826503923278114
2013,3305.0,17.63706201334816,4,1002,348.9233982965142,17.63706201334816,23.320895522388053
2014,3303.0,17.564330737856878,0,814,269.1326556990741,17.564330737856878,-0.060514372163389396
2015,3090.0,16.43222793845013,7,1001,273.04761489527795,16.43222793845013,-6.448683015440504
2016,4916.0,26.008186179087875,0,1487,443.34130774327264,26.008186179087875,59.09385113268608
2017,3496.0,18.402756535038932,3,1023,337.61498602384165,18.402756535038932,-28.88527257933279
2018,3315.0,17.453153967371154,16,910,286.9260674491221,17.453153967371154,-5.177345537757438
2019,5019.0,26.890567065257695,0,1715,601.9276798903518,26.890567065257695,51.40271493212669
2020,3726.0,19.826497033741195,10,1150,367.29391253030343,19.826497033741195,-25.762104004781825
2021,2304.0,12.161093344456804,2,539,188.67094973187386,12.161093344456804,-38.16425120772947
2022,4890.0,26.529477196885427,0,1892,553.575403421004,26.529477196885427,112.23958333333334
2023,2250.0,12.114328420467187,5,815,233.95279244093047,12.114328420467187,-53.987730061349694
2024,2863.0,15.44248238783834,2,849,282.48200532659297,15.44248238783834,27.244444444444447
2025,3156.0,16.739426909529108,0,1008,301.74131003529857,16.739426909529108,10.234020258470133
2026,3363.0,17.967504403040415,0,765,244.11924247271978,17.967504403040415,6.558935361216722
2027,4915.0,26.387820958472375,0,973,406.6632420372444,26.387820958472375,46.14927148379424
